ID_Tempo,ID_Local,ID_Produto,ID_Canal,ID_Indicador,ID_Cenario,valor
57,34,1,4,6,1,42
57,35,3,4,6,1,42
57,35,5,5,6,1,42
57,11,1,7,6,1,42
57,146,35,7,6,1,126
57,146,37,7,6,1,42
58,147,32,7,6,1,546
58,147,32,5,6,1,126
58,110,1,5,6,1,882
58,110,1,3,6,1,294
58,110,41,4,6,1,126
58,110,9,7,6,1,462
58,110,2,7,6,1,1680
58,25,48,4,6,1,42
58,1,48,7,6,1,84
58,1,9,3,6,1,42
58,1,13,5,6,1,84
58,1,2,2,6,1,42
58,1,2,3,6,1,252
58,64,2,7,6,1,42
58,148,35,7,6,1,210
58,148,37,3,6,1,42
58,116,1,7,6,1,1722
58,116,1,5,6,1,630
58,116,41,5,6,1,84
58,116,48,4,6,1,252
58,116,13,4,6,1,42
58,116,2,4,6,1,672
58,44,9,5,6,1,42
58,44,2,7,6,1,126
58,44,2,5,6,1,42
58,13,1,3,6,1,1428
58,13,3,7,6,1,420
58,13,35,4,6,1,588
58,13,34,5,6,1,294
58,13,39,4,6,1,42
58,13,76,4,6,1,42
58,13,32,3,6,1,252
58,13,37,4,6,1,168
58,13,73,4,6,1,84
58,13,41,6,6,1,42
58,13,41,14,6,1,42
58,13,41,4,6,1,1260
58,13,41,13,6,1,42
58,13,48,4,6,1,2142
58,13,59,5,6,1,42
58,13,49,4,6,1,210
58,13,80,5,6,1,168
58,13,80,3,6,1,42
58,13,89,3,6,1,42
58,13,10,4,6,1,84
58,13,13,4,6,1,126
58,13,16,4,6,1,42
58,13,67,5,6,1,42
58,13,20,4,6,1,42
58,13,2,7,6,1,7770
58,13,5,9,6,1,42
58,3,3,5,6,1,168
58,3,3,3,6,1,84
58,3,48,7,6,1,84
58,3,9,3,6,1,168
58,3,13,7,6,1,42
58,3,13,3,6,1,42
58,3,2,3,6,1,882
58,3,5,7,6,1,168
58,51,1,4,6,1,42
58,145,35,5,6,1,42
58,145,35,3,6,1,42
58,145,34,4,6,1,42
58,112,1,7,6,1,2184
58,112,1,3,6,1,42
58,112,3,4,6,1,42
58,112,48,4,6,1,42
58,112,9,4,6,1,42
58,112,2,4,6,1,420
58,103,1,5,6,1,210
58,103,9,7,6,1,84
58,103,2,3,6,1,168
58,150,35,7,6,1,126
58,57,3,4,6,1,3108
58,57,35,4,6,1,210
58,57,34,7,6,1,126
58,57,34,5,6,1,126
58,57,32,7,6,1,168
58,57,73,4,6,1,168
58,57,102,5,6,1,42
58,57,77,5,6,1,42
58,57,94,3,6,1,42
58,57,41,3,6,1,504
58,57,42,7,6,1,336
58,57,42,3,6,1,168
58,57,65,5,6,1,42
58,57,95,4,6,1,84
58,57,48,14,6,1,42
58,57,59,7,6,1,42
58,57,49,5,6,1,420
58,57,49,3,6,1,210
58,57,80,7,6,1,504
58,57,80,3,6,1,252
58,57,9,4,6,1,2142
58,57,10,6,6,1,42
58,57,10,5,6,1,1176
58,57,13,4,6,1,294
58,57,16,5,6,1,168
58,57,6,4,6,1,210
58,57,67,3,6,1,42
58,57,2,4,6,1,13314
58,57,5,6,6,1,42
58,57,5,5,6,1,5082
58,5,1,4,6,1,8148
58,5,3,2,6,1,126
58,5,41,7,6,1,210
58,5,48,5,6,1,42
58,5,48,3,6,1,84
58,5,10,5,6,1,84
58,5,10,3,6,1,42
58,5,13,5,6,1,42
58,5,13,3,6,1,42
58,5,2,5,6,1,2016
58,5,2,2,6,1,210
58,5,5,7,6,1,504
58,5,5,5,6,1,798
58,5,5,1,6,1,84
58,5,5,3,6,1,252
58,9,3,7,6,1,42
58,10,1,7,6,1,42
58,10,5,4,6,1,42
59,147,34,17,6,1,84
59,147,37,6,6,1,42
59,147,37,5,6,1,210
59,149,32,7,6,1,126
59,149,32,3,6,1,84
59,110,1,7,6,1,1260
59,110,73,4,6,1,42
59,110,41,3,6,1,42
59,110,2,4,6,1,462
59,1,1,5,6,1,252
59,1,1,2,6,1,42
59,1,41,4,6,1,42
59,1,9,7,6,1,42
59,1,18,6,6,1,42
59,1,2,7,6,1,462
59,148,32,7,6,1,84
59,116,1,4,6,1,924
59,116,41,7,6,1,210
59,116,42,7,6,1,42
59,116,48,5,6,1,42
59,116,48,3,6,1,42
59,116,9,5,6,1,42
59,116,2,5,6,1,378
59,44,1,7,6,1,840
59,44,1,3,6,1,126
59,44,10,4,6,1,42
59,44,2,4,6,1,42
59,13,3,4,6,1,252
59,13,34,7,6,1,210
59,13,76,5,6,1,42
59,13,41,7,6,1,462
59,13,41,10,6,1,42
59,13,41,3,6,1,168
59,13,48,6,6,1,42
59,13,48,3,6,1,294
59,13,49,3,6,1,42
59,13,89,4,6,1,42
59,13,9,4,6,1,462
59,13,10,5,6,1,42
59,13,2,4,6,1,4872
59,13,5,5,6,1,84
59,13,91,4,6,1,42
59,3,1,7,6,1,2352
59,3,1,5,6,1,2310
59,3,1,1,6,1,42
59,3,3,7,6,1,42
59,3,41,2,6,1,42
59,3,48,4,6,1,126
59,3,13,4,6,1,84
59,145,37,7,6,1,42
59,112,1,4,6,1,588
59,112,41,7,6,1,126
59,112,49,7,6,1,42
59,112,10,5,6,1,42
59,103,1,7,6,1,882
59,141,35,7,6,1,1008
59,141,34,4,6,1,42
59,141,32,5,6,1,84
59,141,37,7,6,1,588
59,141,37,3,6,1,126
59,141,50,7,6,1,42
59,150,32,7,6,1,126
59,150,32,5,6,1,42
59,150,32,3,6,1,42
59,57,1,14,6,1,42
59,57,1,9,6,1,42
59,57,3,3,6,1,630
59,57,3,13,6,1,42
59,57,54,5,6,1,42
59,57,46,5,6,1,42
59,57,34,4,6,1,126
59,57,37,7,6,1,42
59,57,37,5,6,1,42
59,57,73,3,6,1,42
59,57,93,5,6,1,42
59,57,94,7,6,1,42
59,57,41,7,6,1,1932
59,57,41,10,6,1,42
59,57,42,4,6,1,672
59,57,79,5,6,1,42
59,57,95,5,6,1,126
59,57,95,3,6,1,126
59,57,48,7,6,1,5922
59,57,48,5,6,1,3066
59,57,48,8,6,1,42
59,57,48,3,6,1,1302
59,57,48,17,6,1,126
59,57,49,7,6,1,1470
59,57,55,5,6,1,168
59,57,55,3,6,1,84
59,57,80,4,6,1,336
59,57,9,3,6,1,210
59,57,10,3,6,1,210
59,57,13,7,6,1,210
59,57,13,5,6,1,378
59,57,13,3,6,1,42
59,57,16,7,6,1,210
59,57,16,3,6,1,42
59,57,6,5,6,1,42
59,57,53,4,6,1,42
59,57,22,7,6,1,42
59,57,19,4,6,1,84
59,57,2,5,6,1,13104
59,57,2,8,6,1,42
59,57,2,11,6,1,84
59,57,2,3,6,1,2184
59,57,5,7,6,1,5250
59,5,1,6,6,1,42
59,5,1,5,6,1,7140
59,5,1,1,6,1,42
59,5,1,2,6,1,714
59,5,3,7,6,1,2184
59,5,3,5,6,1,3486
59,5,3,1,6,1,42
59,5,3,3,6,1,1638
59,5,73,7,6,1,84
59,5,41,4,6,1,210
59,5,48,7,6,1,378
59,5,9,7,6,1,420
59,5,9,3,6,1,84
59,5,13,7,6,1,210
59,5,4,5,6,1,168
59,5,6,7,6,1,168
59,5,2,7,6,1,5670
59,5,2,3,6,1,1302
59,5,5,4,6,1,1932
59,6,1,5,6,1,42
59,7,6,4,6,1,42
59,49,16,5,6,1,42
59,37,1,4,6,1,42
59,146,35,7,6,1,84
59,146,37,7,6,1,126
3,1,2,7,7,1,42
5,3,1,5,7,1,42
7,3,1,5,7,1,42
7,5,1,7,7,1,252
7,5,2,7,7,1,42
9,3,2,3,7,1,42
11,1,1,7,7,1,42
11,1,1,4,7,1,42
11,3,1,7,7,1,42
11,3,3,5,7,1,42
12,5,3,4,7,1,84
13,1,1,7,7,1,42
13,3,1,7,7,1,42
13,5,1,4,7,1,42
14,3,1,5,7,1,42
14,3,2,5,7,1,42
14,5,1,7,7,1,42
14,5,2,7,7,1,42
15,3,1,4,7,1,42
16,5,1,4,7,1,42
16,5,2,4,7,1,42
20,5,5,4,7,1,42
22,112,1,4,7,1,42
22,112,2,4,7,1,42
22,57,3,4,7,1,42
22,57,2,5,7,1,42
23,57,2,3,7,1,84
24,2,19,4,7,1,42
24,10,20,4,7,1,42
25,116,1,4,7,1,84
25,13,1,4,7,1,1050
25,13,1,3,7,1,420
25,13,3,7,7,1,42
25,13,3,4,7,1,168
25,13,5,7,7,1,42
25,13,5,4,7,1,126
25,13,5,3,7,1,84
25,112,2,5,7,1,42
25,57,1,7,7,1,2100
25,57,1,3,7,1,588
25,57,20,5,7,1,42
25,57,2,4,7,1,714
25,57,2,3,7,1,756
25,57,5,7,7,1,210
26,110,1,7,7,1,252
26,13,1,7,7,1,42
26,13,1,5,7,1,168
26,13,2,4,7,1,84
26,13,2,3,7,1,42
26,112,13,7,7,1,42
26,57,1,5,7,1,336
27,110,1,7,7,1,42
27,13,1,7,7,1,126
27,13,1,5,7,1,126
27,13,2,7,7,1,420
27,13,2,4,7,1,252
27,13,2,3,7,1,168
27,57,1,5,7,1,168
28,13,2,5,7,1,42
28,112,1,7,7,1,42
28,57,1,4,7,1,84
28,57,9,7,7,1,42
29,110,1,7,7,1,2226
29,110,17,3,7,1,42
29,110,2,4,7,1,378
29,110,2,3,7,1,336
29,110,5,7,7,1,42
29,116,1,5,7,1,126
29,116,2,7,7,1,1260
29,116,2,5,7,1,168
29,13,1,7,7,1,9072
29,13,1,5,7,1,7644
29,13,4,7,7,1,84
29,13,17,4,7,1,168
29,13,2,4,7,1,4410
29,13,2,3,7,1,3276
29,13,5,5,7,1,462
29,112,3,7,7,1,42
29,112,13,7,7,1,42
29,112,2,11,7,1,42
29,57,14,5,7,1,42
29,57,1,5,7,1,7938
29,57,3,10,7,1,42
29,57,10,4,7,1,252
29,57,13,7,7,1,210
29,57,16,3,7,1,42
29,57,4,7,7,1,42
29,57,4,4,7,1,84
29,57,6,5,7,1,42
29,57,5,10,7,1,42
30,110,1,5,7,1,462
30,110,4,4,7,1,42
30,110,2,5,7,1,294
30,116,9,4,7,1,42
30,13,1,6,7,1,84
30,13,9,7,7,1,210
30,13,9,3,7,1,84
30,13,9,9,7,1,42
30,13,13,7,7,1,168
30,13,13,4,7,1,462
30,13,16,7,7,1,84
30,13,16,5,7,1,84
30,13,2,5,7,1,4662
30,13,2,10,7,1,42
30,112,1,7,7,1,2478
30,112,2,7,7,1,2142
30,112,2,3,7,1,42
30,57,1,6,7,1,42
30,57,1,11,7,1,42
30,57,1,4,7,1,7812
30,57,3,7,7,1,5586
30,57,3,4,7,1,3150
30,57,9,7,7,1,798
30,57,10,5,7,1,336
30,57,16,5,7,1,294
30,57,4,5,7,1,42
30,57,22,5,7,1,42
30,57,19,4,7,1,126
30,57,17,10,7,1,42
30,57,2,6,7,1,42
30,57,5,3,7,1,1218
31,110,1,7,7,1,1512
31,110,2,4,7,1,630
31,110,2,3,7,1,84
31,116,1,5,7,1,336
31,116,2,7,7,1,546
31,116,2,5,7,1,126
31,13,1,5,7,1,6342
31,13,10,4,7,1,42
31,13,16,4,7,1,42
31,13,4,7,7,1,126
31,13,18,7,7,1,42
31,13,17,7,7,1,42
31,13,17,4,7,1,42
31,13,2,4,7,1,4494
31,13,2,3,7,1,2730
31,13,5,5,7,1,378
31,112,1,3,7,1,42
31,112,9,7,7,1,84
31,57,1,5,7,1,3612
31,57,3,10,7,1,42
31,57,9,6,7,1,42
31,57,9,3,7,1,84
31,57,10,4,7,1,252
31,57,13,7,7,1,210
31,57,13,9,7,1,42
31,57,16,7,7,1,126
31,57,16,3,7,1,42
31,57,4,7,7,1,42
31,57,4,4,7,1,84
31,57,6,7,7,1,126
31,57,20,4,7,1,42
31,57,22,4,7,1,84
31,57,5,10,7,1,42
32,110,1,5,7,1,588
32,110,2,5,7,1,168
32,116,3,3,7,1,42
32,13,1,6,7,1,126
32,13,9,7,7,1,378
32,13,13,7,7,1,84
32,13,13,4,7,1,294
32,13,16,5,7,1,84
32,13,2,5,7,1,3360
32,112,1,7,7,1,1722
32,112,1,5,7,1,294
32,112,2,7,7,1,1302
32,112,2,3,7,1,42
32,57,1,6,7,1,42
32,57,1,4,7,1,5460
32,57,3,7,7,1,6846
32,57,3,4,7,1,2604
32,57,9,7,7,1,840
32,57,10,5,7,1,294
32,57,16,5,7,1,210
32,57,19,4,7,1,42
32,57,5,3,7,1,1344
33,110,1,4,7,1,504
33,110,1,3,7,1,126
33,110,3,7,7,1,42
33,110,9,7,7,1,42
33,116,1,7,7,1,1134
33,116,1,4,7,1,504
33,116,3,7,7,1,42
33,116,2,4,7,1,126
33,116,2,3,7,1,42
33,13,14,7,7,1,126
33,13,14,4,7,1,42
33,13,1,4,7,1,7560
33,13,1,3,7,1,4158
33,13,1,9,7,1,42
33,13,3,7,7,1,1722
33,13,9,5,7,1,210
33,13,13,5,7,1,84
33,13,17,3,7,1,42
33,13,5,7,7,1,1092
33,13,5,3,7,1,840
33,13,5,9,7,1,42
33,112,2,5,7,1,126
33,57,14,7,7,1,42
33,57,14,4,7,1,42
33,57,1,3,7,1,4032
33,57,3,5,7,1,1512
33,57,9,5,7,1,168
33,57,16,4,7,1,420
33,57,4,9,7,1,42
33,57,6,4,7,1,84
33,57,18,4,7,1,42
33,57,17,7,7,1,42
33,57,17,4,7,1,42
33,57,2,7,7,1,26292
33,57,2,4,7,1,3150
33,57,5,7,7,1,1470
33,57,5,5,7,1,1428
34,110,1,5,7,1,168
34,110,2,5,7,1,210
34,116,3,4,7,1,84
34,116,9,4,7,1,42
34,116,2,11,7,1,42
34,13,1,6,7,1,252
34,13,1,10,7,1,42
34,13,9,7,7,1,210
34,13,10,7,7,1,126
34,13,10,3,7,1,42
34,13,13,7,7,1,84
34,13,13,4,7,1,168
34,13,16,5,7,1,42
34,112,1,7,7,1,1680
34,112,1,5,7,1,168
34,112,2,7,7,1,1554
34,57,1,12,7,1,42
34,57,1,6,7,1,378
34,57,1,4,7,1,5418
34,57,3,7,7,1,1428
34,57,3,4,7,1,1638
34,57,9,7,7,1,588
34,57,10,5,7,1,168
34,57,13,5,7,1,42
34,57,16,5,7,1,126
34,57,4,5,7,1,42
34,57,2,6,7,1,42
34,57,5,3,7,1,840
35,116,1,7,7,1,42
35,13,1,4,7,1,336
35,13,1,3,7,1,126
35,13,9,5,7,1,42
35,13,5,7,7,1,42
35,13,5,3,7,1,42
35,57,3,5,7,1,252
35,57,2,7,7,1,1596
35,57,2,4,7,1,84
35,57,5,5,7,1,84
36,110,1,5,7,1,42
36,112,2,7,7,1,42
36,57,1,4,7,1,504
36,57,3,7,7,1,42
36,57,3,4,7,1,168
36,57,5,4,7,1,42
37,13,2,6,7,1,42
37,57,2,4,7,1,42
38,110,2,4,7,1,42
38,13,1,5,7,1,42
39,116,9,4,7,1,42
39,13,1,6,7,1,42
39,13,13,4,7,1,42
39,112,1,7,7,1,42
39,57,1,4,7,1,462
39,57,3,4,7,1,168
40,110,1,4,7,1,42
40,116,2,4,7,1,126
40,13,1,4,7,1,1764
40,13,5,7,7,1,42
40,57,3,5,7,1,42
40,57,16,4,7,1,168
40,57,2,7,7,1,42
40,57,2,4,7,1,966
41,110,1,5,7,1,84
41,13,9,4,7,1,84
41,13,13,4,7,1,42
41,112,2,7,7,1,252
41,57,1,4,7,1,2268
41,57,3,7,7,1,378
41,57,3,4,7,1,420
41,57,9,7,7,1,84
41,57,16,5,7,1,42
41,57,5,4,7,1,336
42,13,1,4,7,1,42
42,13,13,5,7,1,42
42,57,3,5,7,1,42
42,57,2,7,7,1,42
42,57,2,4,7,1,84
42,57,5,5,7,1,42
43,116,3,4,7,1,42
43,116,9,4,7,1,42
43,57,14,3,7,1,42
43,57,1,4,7,1,1512
43,57,5,4,7,1,336
43,57,5,3,7,1,42
44,110,1,4,7,1,126
44,13,1,4,7,1,672
44,13,1,3,7,1,168
44,13,5,3,7,1,42
44,57,16,6,7,1,42
44,57,16,4,7,1,42
44,57,2,7,7,1,42
44,57,2,4,7,1,798
44,57,5,5,7,1,168
45,13,1,5,7,1,168
45,57,2,5,7,1,210
46,13,1,4,7,1,42
46,57,2,7,7,1,84
46,57,2,4,7,1,42
46,57,5,5,7,1,42
47,13,2,7,7,1,42
47,57,2,5,7,1,126
48,13,1,7,7,1,84
48,57,2,7,7,1,42
48,57,5,5,7,1,42
49,57,2,5,7,1,84
50,13,2,14,7,1,42
50,57,41,7,7,1,42
50,57,42,5,7,1,42
51,13,9,5,7,1,84
51,57,34,7,7,1,42
51,57,2,7,7,1,126
52,13,35,4,7,1,42
52,13,2,7,7,1,294
52,13,2,5,7,1,84
52,112,41,7,7,1,126
52,112,5,7,7,1,84
52,57,35,3,7,1,42
52,57,34,5,7,1,42
52,57,32,7,7,1,42
52,57,9,4,7,1,84
52,57,9,3,7,1,42
52,57,10,7,7,1,294
52,57,10,4,7,1,84
52,57,2,5,7,1,210
53,110,41,7,7,1,84
53,110,48,5,7,1,42
53,110,9,7,7,1,378
53,110,9,5,7,1,84
53,116,41,5,7,1,42
53,116,5,7,7,1,84
53,13,35,5,7,1,1890
53,13,41,5,7,1,882
53,13,42,5,7,1,42
53,13,48,5,7,1,1008
53,13,59,7,7,1,42
53,13,9,5,7,1,1596
53,13,2,3,7,1,42
53,13,5,7,7,1,294
53,112,48,7,7,1,84
53,112,9,7,7,1,168
53,112,9,4,7,1,84
53,141,35,5,7,1,84
53,57,3,5,7,1,42
53,57,34,7,7,1,1134
53,57,41,5,7,1,924
53,57,41,11,7,1,42
53,57,42,10,7,1,42
53,57,49,4,7,1,84
53,57,49,3,7,1,84
53,57,49,9,7,1,42
53,57,9,5,7,1,1050
53,57,67,4,7,1,42
53,57,18,7,7,1,84
53,57,2,7,7,1,2646
53,57,5,5,7,1,378
54,116,48,3,7,1,42
54,116,49,7,7,1,42
54,13,35,6,7,1,42
54,13,35,4,7,1,168
54,13,41,10,7,1,42
54,13,42,4,7,1,42
54,13,65,5,7,1,42
54,13,59,5,7,1,42
54,13,2,7,7,1,42
54,145,35,3,7,1,42
54,145,32,7,7,1,42
54,112,48,5,7,1,42
54,57,35,4,7,1,84
54,57,35,3,7,1,84
54,57,32,7,7,1,672
54,57,48,7,7,1,2646
54,57,48,3,7,1,84
54,57,55,7,7,1,294
54,57,55,4,7,1,126
54,57,9,4,7,1,42
54,57,2,5,7,1,42
55,110,41,7,7,1,42
55,110,2,6,7,1,42
55,116,41,5,7,1,42
55,13,35,5,7,1,126
55,13,41,5,7,1,42
55,13,48,5,7,1,42
55,13,61,7,7,1,42
55,57,34,7,7,1,84
55,57,59,7,7,1,42
55,57,59,5,7,1,42
55,57,49,4,7,1,42
56,147,32,7,7,1,168
56,149,32,7,7,1,252
56,148,34,7,7,1,42
56,148,34,5,7,1,42
56,116,48,7,7,1,42
56,13,34,7,7,1,42
56,13,34,5,7,1,168
56,13,48,4,7,1,126
56,13,48,3,7,1,42
56,57,75,3,7,1,42
56,57,35,7,7,1,210
56,57,32,7,7,1,84
56,57,77,5,7,1,42
56,57,48,7,7,1,714
56,57,55,7,7,1,42
57,147,32,5,7,1,84
57,110,48,7,7,1,126
57,13,75,7,7,1,42
57,13,34,8,7,1,42
57,13,32,7,7,1,42
57,13,32,5,7,1,42
57,13,41,7,7,1,210
57,13,79,7,7,1,42
57,13,48,7,7,1,1470
57,13,89,5,7,1,42
57,112,41,5,7,1,42
57,141,35,7,7,1,42
57,57,35,5,7,1,42
57,57,94,5,7,1,42
57,57,41,7,7,1,252
57,57,83,7,7,1,126
57,57,79,5,7,1,42
57,57,48,5,7,1,630
57,57,80,5,7,1,378
57,57,89,5,7,1,126
57,146,34,7,7,1,42
58,151,34,7,7,1,126
58,147,34,5,7,1,84
58,147,32,7,7,1,84
58,147,37,5,7,1,84
58,149,32,7,7,1,504
58,149,32,9,7,1,42
58,149,50,5,7,1,42
58,110,51,6,7,1,42
58,148,34,7,7,1,42
58,116,48,7,7,1,168
58,13,34,7,7,1,504
58,13,34,5,7,1,336
58,13,34,17,7,1,42
58,13,73,5,7,1,84
58,13,48,4,7,1,420
58,13,48,3,7,1,84
58,13,89,7,7,1,168
58,141,34,7,7,1,252
58,150,35,5,7,1,42
58,57,75,7,7,1,84
58,57,35,7,7,1,126
58,57,35,4,7,1,84
58,57,34,5,7,1,126
58,57,76,7,7,1,126
58,57,32,7,7,1,42
58,57,92,3,7,1,42
58,57,73,8,7,1,42
58,57,77,5,7,1,294
58,57,41,3,7,1,84
58,57,48,7,7,1,2772
58,57,48,3,7,1,252
58,57,48,17,7,1,168
58,57,80,4,7,1,42
58,57,80,3,7,1,84
58,57,89,17,7,1,42
58,57,9,4,7,1,42
58,146,35,7,7,1,126
59,147,37,13,7,1,42
59,147,88,7,7,1,42
59,147,113,7,7,1,42
59,153,37,4,7,1,42
59,149,37,3,7,1,42
59,110,51,7,7,1,42
59,110,48,7,7,1,126
59,110,48,17,7,1,42
59,13,75,7,7,1,84
59,13,32,7,7,1,84
59,13,77,6,7,1,42
59,13,41,7,7,1,126
59,13,41,4,7,1,42
59,13,41,3,7,1,42
59,13,48,7,7,1,1428
59,13,48,17,7,1,294
59,141,40,7,7,1,42
59,141,40,3,7,1,42
59,141,34,5,7,1,42
59,150,35,3,7,1,42
59,57,75,5,7,1,42
59,57,35,5,7,1,126
59,57,34,3,7,1,42
59,57,78,7,7,1,42
59,57,44,7,7,1,42
59,57,94,5,7,1,42
59,57,41,7,7,1,252
59,57,41,17,7,1,42
59,57,83,7,7,1,210
59,57,83,17,7,1,42
59,57,48,5,7,1,1092
59,57,48,8,7,1,210
59,57,80,5,7,1,378
1,3,3,3,8,1,168
1,3,2,5,8,1,168
1,3,2,2,8,1,252
1,5,1,1,8,1,84
1,5,4,3,8,1,42
1,5,2,7,8,1,1386
1,5,2,2,8,1,378
1,5,5,5,8,1,168
1,5,5,1,8,1,42
2,3,1,7,8,1,1134
2,3,1,4,8,1,714
2,3,1,3,8,1,1302
2,3,3,7,8,1,84
2,3,2,3,8,1,252
2,5,3,3,8,1,588
2,6,1,3,8,1,42
2,10,3,5,8,1,42
3,1,1,2,8,1,126
3,1,1,4,8,1,84
3,1,1,3,8,1,84
3,1,2,4,8,1,42
3,3,1,2,8,1,1050
3,3,3,5,8,1,42
3,3,4,4,8,1,42
3,3,2,7,8,1,252
3,3,2,4,8,1,126
3,5,1,2,8,1,504
3,5,1,4,8,1,546
3,5,1,3,8,1,966
3,5,3,7,8,1,840
3,5,3,5,8,1,462
3,5,3,2,8,1,168
3,5,5,7,8,1,1260
3,5,5,4,8,1,294
3,5,5,3,8,1,378
3,7,5,5,8,1,42
4,1,1,5,8,1,42
4,3,3,3,8,1,42
4,3,2,5,8,1,42
4,5,1,1,8,1,42
4,5,2,7,8,1,1512
4,5,2,2,8,1,210
4,5,2,4,8,1,84
4,5,5,5,8,1,168
5,1,1,2,8,1,84
5,1,1,4,8,1,84
5,1,1,3,8,1,294
5,1,2,7,8,1,294
5,44,1,7,8,1,42
5,3,1,2,8,1,756
5,3,3,5,8,1,42
5,3,4,4,8,1,42
5,3,2,7,8,1,168
5,14,1,5,8,1,42
5,5,1,2,8,1,546
5,5,1,4,8,1,1302
5,5,1,3,8,1,1218
5,5,3,7,8,1,1302
5,5,3,5,8,1,798
5,5,3,1,8,1,42
5,5,3,2,8,1,294
5,5,6,4,8,1,126
5,5,5,7,8,1,504
5,5,5,4,8,1,420
5,5,5,3,8,1,42
5,9,1,5,8,1,42
6,1,1,5,8,1,84
6,3,3,3,8,1,42
6,3,2,5,8,1,42
6,3,2,2,8,1,126
6,5,12,7,8,1,42
6,5,4,4,8,1,42
6,5,2,7,8,1,588
6,5,2,2,8,1,42
6,5,5,5,8,1,42
7,1,1,7,8,1,672
7,1,1,2,8,1,84
7,1,1,4,8,1,126
7,1,1,3,8,1,84
7,1,2,7,8,1,126
7,43,1,3,8,1,42
7,44,1,7,8,1,588
7,44,1,5,8,1,42
7,44,2,3,8,1,42
7,3,1,2,8,1,672
7,3,2,7,8,1,168
7,5,1,7,8,1,5628
7,5,1,2,8,1,252
7,5,1,4,8,1,420
7,5,1,3,8,1,714
7,5,3,7,8,1,1596
7,5,3,5,8,1,168
7,5,3,1,8,1,42
7,5,3,2,8,1,42
7,5,5,7,8,1,126
7,5,5,4,8,1,42
7,5,5,3,8,1,84
8,1,1,5,8,1,126
8,1,4,7,8,1,42
8,3,3,4,8,1,126
8,3,3,3,8,1,126
8,3,4,7,8,1,84
8,3,2,5,8,1,126
8,5,2,7,8,1,756
8,5,2,5,8,1,84
8,5,5,5,8,1,252
9,1,3,7,8,1,42
9,1,9,7,8,1,84
9,74,2,7,8,1,42
9,44,1,4,8,1,168
9,44,1,3,8,1,168
9,3,1,7,8,1,672
9,3,1,4,8,1,588
9,3,1,3,8,1,294
9,3,2,3,8,1,336
9,5,3,4,8,1,504
9,5,3,3,8,1,420
9,5,9,4,8,1,42
9,5,9,3,8,1,210
9,5,10,4,8,1,84
9,5,4,7,8,1,84
10,2,1,4,8,1,42
10,2,2,3,8,1,42
10,3,3,4,8,1,84
10,3,3,3,8,1,84
10,3,9,4,8,1,126
10,3,2,5,8,1,294
10,5,1,5,8,1,714
10,5,3,8,8,1,42
10,5,4,4,8,1,42
10,5,2,7,8,1,2730
10,5,2,5,8,1,378
10,5,5,5,8,1,126
10,17,3,5,8,1,42
11,1,3,4,8,1,42
11,1,9,7,8,1,84
11,44,1,4,8,1,84
11,44,1,3,8,1,84
11,3,1,7,8,1,924
11,3,1,4,8,1,882
11,3,1,3,8,1,672
11,3,3,7,8,1,84
11,3,2,3,8,1,252
11,3,5,3,8,1,42
11,5,3,4,8,1,294
11,5,3,3,8,1,210
11,5,9,4,8,1,42
11,5,9,3,8,1,84
11,5,10,4,8,1,42
11,5,13,7,8,1,126
11,5,4,5,8,1,42
11,5,5,6,8,1,42
11,9,1,7,8,1,42
12,1,13,3,8,1,42
12,44,3,7,8,1,42
12,3,3,4,8,1,84
12,3,3,3,8,1,42
12,3,13,4,8,1,168
12,3,13,3,8,1,210
12,3,2,5,8,1,42
12,15,1,5,8,1,42
12,5,1,5,8,1,252
12,5,13,4,8,1,126
12,5,13,3,8,1,42
12,5,16,7,8,1,210
12,5,16,3,8,1,42
12,5,2,7,8,1,966
12,5,2,5,8,1,126
12,5,5,5,8,1,84
12,17,3,5,8,1,42
12,10,1,3,8,1,42
12,24,1,7,8,1,42
13,1,9,7,8,1,42
13,1,13,7,8,1,84
13,44,1,4,8,1,84
13,44,1,3,8,1,42
13,3,1,7,8,1,1344
13,3,1,4,8,1,462
13,3,1,3,8,1,588
13,3,3,7,8,1,42
13,3,2,4,8,1,42
13,3,2,3,8,1,168
13,5,1,6,8,1,42
13,5,3,4,8,1,126
13,5,3,3,8,1,84
13,5,9,3,8,1,42
13,5,13,7,8,1,84
13,38,2,4,8,1,42
14,1,1,7,8,1,42
14,1,1,4,8,1,42
14,2,1,3,8,1,42
14,3,1,5,8,1,168
14,3,3,5,8,1,42
14,3,13,6,8,1,42
14,3,2,7,8,1,252
14,5,1,7,8,1,6258
14,5,3,5,8,1,504
14,5,13,5,8,1,42
14,5,2,4,8,1,42
14,5,2,3,8,1,126
14,5,5,4,8,1,42
14,5,5,3,8,1,42
14,9,1,5,8,1,42
15,1,2,5,8,1,42
15,43,2,7,8,1,42
15,2,1,4,8,1,126
15,2,5,7,8,1,42
15,3,3,4,8,1,336
15,3,3,3,8,1,252
15,3,9,4,8,1,42
15,3,13,4,8,1,84
15,3,2,5,8,1,546
15,5,1,5,8,1,2268
15,5,10,7,8,1,504
15,5,13,3,8,1,84
15,5,16,4,8,1,126
15,5,7,7,8,1,84
15,5,4,4,8,1,42
15,5,2,7,8,1,10290
15,5,2,5,8,1,210
15,5,5,5,8,1,294
15,17,3,5,8,1,42
15,32,5,5,8,1,42
